"Anisometropia", "Anisometropia"
"Taste Disorders", "Taste Disorders"
"Hip Injuries", "Hip Injuries"
"Intracranial Thrombosis", "Intracranial Thrombosis"
"Cellulite", "Cellulite"
"Trichiasis", "Trichiasis"
"Embolism, Air", "Embolism, Air"
"Neural Tube Defects", "Neural Tube Defects"
"Arthritis, Infectious", "Arthritis, Infectious"
"Premature Birth", "Premature Birth"
"Lupus Erythematosus, Systemic", "Lupus Erythematosus, Systemic"
"Sarcoma, Alveolar Soft Part", "Sarcoma, Alveolar Soft Part"
"Hearing Disorders", "Hearing Disorders"
"Isolated Noncompaction of the Ventricular Myocardium", "Isolated Noncompaction of the Ventricular Myocardium"
"Priapism", "Priapism"
"Ankylosis", "Ankylosis"
"Mouth Breathing", "Mouth Breathing"
"Carcinoma, Lobular", "Carcinoma, Lobular"
"Fractures, Compression", "Fractures, Compression"
"Peroneal Neuropathies", "Peroneal Neuropathies"
"Esophageal and Gastric Varices", "Esophageal and Gastric Varices"
"Neonatal Sepsis", "Neonatal Sepsis"
"Salmonella Infections", "Salmonella Infections"
"Factor XI Deficiency", "Factor XI Deficiency"
"Osteopetrosis", "Osteopetrosis"
"Staphylococcal Skin Infections", "Staphylococcal Skin Infections"
"Myocardial Stunning", "Myocardial Stunning"
"Language Disorders", "Language Disorders"
"Frasier Syndrome", "Frasier Syndrome"
"Propionic Acidemia", "Propionic Acidemia"
"Folliculitis", "Folliculitis"
"Alcohol Drinking", "Alcohol Drinking"
"Schizophrenia Spectrum and Other Psychotic Disorders", "Schizophrenia Spectrum and Other Psychotic Disorders"
"Mucopolysaccharidosis IV", "Mucopolysaccharidosis IV"
"Arthritis", "Arthritis"
"Polycystic Kidney, Autosomal Recessive", "Polycystic Kidney, Autosomal Recessive"
"Blister", "Blister"
"Pedophilia", "Pedophilia"
"Hearing Loss, Noise-Induced", "Hearing Loss, Noise-Induced"
"Histoplasmosis", "Histoplasmosis"
"Dystonic Disorders", "Dystonic Disorders"
"Brain Abscess", "Brain Abscess"
"Quadriplegia", "Quadriplegia"
"Retinal Necrosis Syndrome, Acute", "Retinal Necrosis Syndrome, Acute"
"Skin Diseases, Vascular", "Skin Diseases, Vascular"
"Pneumoconiosis", "Pneumoconiosis"
"Intraoperative Awareness", "Intraoperative Awareness"
"Ventricular Outflow Obstruction", "Ventricular Outflow Obstruction"
"Red-Cell Aplasia, Pure", "Red-Cell Aplasia, Pure"
"Migraine with Aura", "Migraine with Aura"
"Diffuse Cerebral Sclerosis of Schilder", "Diffuse Cerebral Sclerosis of Schilder"
"Aneurysm, False", "Aneurysm, False"
"Pericarditis", "Pericarditis"
"Ear Diseases", "Ear Diseases"
"Hyperpigmentation", "Hyperpigmentation"
"Lymphoma, T-Cell", "Lymphoma, T-Cell"
"Neoplasms, Germ Cell and Embryonal", "Neoplasms, Germ Cell and Embryonal"
"Thrombotic Microangiopathies", "Thrombotic Microangiopathies"
"Histiocytic Sarcoma", "Histiocytic Sarcoma"
"Pulmonary Alveolar Proteinosis", "Pulmonary Alveolar Proteinosis"
"Sarcoidosis, Pulmonary", "Sarcoidosis, Pulmonary"
"Granular Cell Tumor", "Granular Cell Tumor"
"Anemia, Hemolytic, Autoimmune", "Anemia, Hemolytic, Autoimmune"
"Dyssomnias", "Dyssomnias"
"Biliary Tract Neoplasms", "Biliary Tract Neoplasms"
"Gastritis, Hypertrophic", "Gastritis, Hypertrophic"
"Brain Diseases", "Brain Diseases"
"Femur Head Necrosis", "Femur Head Necrosis"
"Aspartylglucosaminuria", "Aspartylglucosaminuria"
"Diabetes Mellitus, Experimental", "Diabetes Mellitus, Experimental"
"Maternal Death", "Maternal Death"
"Sturge-Weber Syndrome", "Sturge-Weber Syndrome"
"Rhabdomyosarcoma, Embryonal", "Rhabdomyosarcoma, Embryonal"
"Acquired Hyperostosis Syndrome", "Acquired Hyperostosis Syndrome"
"alpha-Mannosidosis", "alpha-Mannosidosis"
"Retinal Degeneration", "Retinal Degeneration"
"Fetal Weight", "Fetal Weight"
"Antiphospholipid Syndrome", "Antiphospholipid Syndrome"
"Recurrent Laryngeal Nerve Injuries", "Recurrent Laryngeal Nerve Injuries"
"Blepharoptosis", "Blepharoptosis"
"Adrenal Hyperplasia, Congenital", "Adrenal Hyperplasia, Congenital"
"Retinal Telangiectasis", "Retinal Telangiectasis"
"Syphilis, Congenital", "Syphilis, Congenital"
"Hernia", "Hernia"
"Ciliary Motility Disorders", "Ciliary Motility Disorders"
"Respiratory Aspiration of Gastric Contents", "Respiratory Aspiration of Gastric Contents"
"Blast Crisis", "Blast Crisis"
"Remission, Spontaneous", "Remission, Spontaneous"
"Alagille Syndrome", "Alagille Syndrome"
"Typhlitis", "Typhlitis"
"Myoclonus", "Myoclonus"
"Kidney Diseases", "Kidney Diseases"
"Hydatidiform Mole, Invasive", "Hydatidiform Mole, Invasive"
"Vesicovaginal Fistula", "Vesicovaginal Fistula"
"Gonadal Dysgenesis, 46,XX", "Gonadal Dysgenesis, 46,XX"
"Botulism", "Botulism"
"Communicable Diseases", "Communicable Diseases"
"Alpha 1-Antitrypsin Deficiency", "Alpha 1-Antitrypsin Deficiency"
"Rhinitis, Allergic", "Rhinitis, Allergic"
"Vitamin A Deficiency", "Vitamin A Deficiency"
"Fragile X Syndrome", "Fragile X Syndrome"
"Adjustment Disorders", "Adjustment Disorders"
"Skin Diseases, Vesiculobullous", "Skin Diseases, Vesiculobullous"
"Chondroma", "Chondroma"
"Muscular Atrophy, Spinal", "Muscular Atrophy, Spinal"
"Central Nervous System Vascular Malformations", "Central Nervous System Vascular Malformations"
"Tonsillitis", "Tonsillitis"
"Apraxias", "Apraxias"
"Meningomyelocele", "Meningomyelocele"
"Ophthalmoplegia, Chronic Progressive External", "Ophthalmoplegia, Chronic Progressive External"
"Duodenal Diseases", "Duodenal Diseases"
"Epilepsy, Rolandic", "Epilepsy, Rolandic"
"Erdheim-Chester Disease", "Erdheim-Chester Disease"
"Pica", "Pica"
"Scheuermann Disease", "Scheuermann Disease"
"ACTH Syndrome, Ectopic", "ACTH Syndrome, Ectopic"
"Choroid Neoplasms", "Choroid Neoplasms"
"Colitis, Microscopic", "Colitis, Microscopic"
"Dental Calculus", "Dental Calculus"
"Hypertension, Malignant", "Hypertension, Malignant"
"Personality Disorders", "Personality Disorders"
"Reflex Sympathetic Dystrophy", "Reflex Sympathetic Dystrophy"
"Toothache", "Toothache"
"Adrenogenital Syndrome", "Adrenogenital Syndrome"
"Hypersensitivity", "Hypersensitivity"
"Yellow Fever", "Yellow Fever"
"Collagen Diseases", "Collagen Diseases"
"Duane Retraction Syndrome", "Duane Retraction Syndrome"
"Hemoglobin SC Disease", "Hemoglobin SC Disease"
"Williams Syndrome", "Williams Syndrome"
"Liddle Syndrome", "Liddle Syndrome"
"Head Injuries, Closed", "Head Injuries, Closed"
"Osteolysis", "Osteolysis"
"Blast Injuries", "Blast Injuries"
"Neisseriaceae Infections", "Neisseriaceae Infections"
"Pneumonia", "Pneumonia"
"Dermatitis, Exfoliative", "Dermatitis, Exfoliative"
"Postcholecystectomy Syndrome", "Postcholecystectomy Syndrome"
"Common Bile Duct Diseases", "Common Bile Duct Diseases"
"Lymphatic Abnormalities", "Lymphatic Abnormalities"
"Autism Spectrum Disorder", "Autism Spectrum Disorder"
"Neuralgia", "Neuralgia"
"Respiratory Tract Neoplasms", "Respiratory Tract Neoplasms"
"Lymphoma, Primary Cutaneous Anaplastic Large Cell", "Lymphoma, Primary Cutaneous Anaplastic Large Cell"
"Maxillofacial Abnormalities", "Maxillofacial Abnormalities"
"Fractures, Spontaneous", "Fractures, Spontaneous"
"Osteochondritis", "Osteochondritis"
"Down Syndrome", "Down Syndrome"
"Cystitis, Interstitial", "Cystitis, Interstitial"
"Systolic Murmurs", "Systolic Murmurs"
"Radiation Injuries", "Radiation Injuries"
"Cholesterol Ester Storage Disease", "Cholesterol Ester Storage Disease"
"Fibromyalgia", "Fibromyalgia"
"Neoplastic Syndromes, Hereditary", "Neoplastic Syndromes, Hereditary"
"Diabetic Nephropathies", "Diabetic Nephropathies"
"Occupational Injuries", "Occupational Injuries"
"Measles", "Measles"
"Dysentery, Amebic", "Dysentery, Amebic"
"Liver Abscess", "Liver Abscess"
"Leukocyte-Adhesion Deficiency Syndrome", "Leukocyte-Adhesion Deficiency Syndrome"
"Prediabetic State", "Prediabetic State"
"Hallux Valgus", "Hallux Valgus"
"Puberty, Delayed", "Puberty, Delayed"
"Glaucoma, Neovascular", "Glaucoma, Neovascular"
"Skin Diseases, Bacterial", "Skin Diseases, Bacterial"
"Mesial Movement of Teeth", "Mesial Movement of Teeth"
"Pregnancy Complications, Cardiovascular", "Pregnancy Complications, Cardiovascular"
"Long Term Adverse Effects", "Long Term Adverse Effects"
"Tongue Diseases", "Tongue Diseases"
"Gilbert Disease", "Gilbert Disease"
"Leukemia, B-Cell", "Leukemia, B-Cell"
"Neck Pain", "Neck Pain"
"Pneumocephalus", "Pneumocephalus"
"Wolf-Hirschhorn Syndrome", "Wolf-Hirschhorn Syndrome"
"Carcinoma, Medullary", "Carcinoma, Medullary"
"Lens Subluxation", "Lens Subluxation"
"Meningeal Neoplasms", "Meningeal Neoplasms"
"Lentigo", "Lentigo"
"Polyuria", "Polyuria"
"Parotitis", "Parotitis"
"Amaurosis Fugax", "Amaurosis Fugax"
"Medulloblastoma", "Medulloblastoma"
"Somatostatinoma", "Somatostatinoma"
"Pregnancy, Tubal", "Pregnancy, Tubal"
"Neoplasms, Hormone-Dependent", "Neoplasms, Hormone-Dependent"
"Thyrotoxicosis", "Thyrotoxicosis"
"Tricuspid Valve Insufficiency", "Tricuspid Valve Insufficiency"
"Achondroplasia", "Achondroplasia"
"Perivascular Epithelioid Cell Neoplasms", "Perivascular Epithelioid Cell Neoplasms"
"No-Reflow Phenomenon", "No-Reflow Phenomenon"
"May-Thurner Syndrome", "May-Thurner Syndrome"
"Argininosuccinic Aciduria", "Argininosuccinic Aciduria"
"Dermatitis, Occupational", "Dermatitis, Occupational"
"Prosthesis Failure", "Prosthesis Failure"
"Esophageal Atresia", "Esophageal Atresia"
"Pulmonary Blastoma", "Pulmonary Blastoma"
"Sarcoma", "Sarcoma"
"Bisphosphonate-Associated Osteonecrosis of the Jaw", "Bisphosphonate-Associated Osteonecrosis of the Jaw"
"Low Tension Glaucoma", "Low Tension Glaucoma"
"Febrile Neutropenia", "Febrile Neutropenia"
"Mastitis", "Mastitis"
"Hernia, Abdominal", "Hernia, Abdominal"
"AIDS Dementia Complex", "AIDS Dementia Complex"
"Pseudolymphoma", "Pseudolymphoma"
"Osteoarthritis, Hip", "Osteoarthritis, Hip"
"Schnitzler Syndrome", "Schnitzler Syndrome"
"Immunologic Deficiency Syndromes", "Immunologic Deficiency Syndromes"
"Water-Electrolyte Imbalance", "Water-Electrolyte Imbalance"
"Brachial Plexus Neuritis", "Brachial Plexus Neuritis"
"Hypothermia", "Hypothermia"
"Epilepsia Partialis Continua", "Epilepsia Partialis Continua"
"Polydipsia", "Polydipsia"
"Cerebellar Ataxia", "Cerebellar Ataxia"
"Telangiectasis", "Telangiectasis"
"Prune Belly Syndrome", "Prune Belly Syndrome"
"Tyrosinemias", "Tyrosinemias"
"Miller Fisher Syndrome", "Miller Fisher Syndrome"
"Osteochondromatosis", "Osteochondromatosis"
"Mobius Syndrome", "Mobius Syndrome"
"Korsakoff Syndrome", "Korsakoff Syndrome"
"Pruritus", "Pruritus"
"Smallpox", "Smallpox"
"Enterocolitis, Neutropenic", "Enterocolitis, Neutropenic"
"Sweet Syndrome", "Sweet Syndrome"
"Dysarthria", "Dysarthria"
"Thyroiditis, Autoimmune", "Thyroiditis, Autoimmune"
"Bronchiectasis", "Bronchiectasis"
"Pericoronitis", "Pericoronitis"
"Facial Asymmetry", "Facial Asymmetry"
"Dysphonia", "Dysphonia"
"Respiratory Paralysis", "Respiratory Paralysis"
"Thyroiditis", "Thyroiditis"
"Lymphomatoid Granulomatosis", "Lymphomatoid Granulomatosis"
"Ichthyosiform Erythroderma, Congenital", "Ichthyosiform Erythroderma, Congenital"
"Abdominal Pain", "Abdominal Pain"
"Bone Diseases", "Bone Diseases"
"Tooth Injuries", "Tooth Injuries"
"Corneal Edema", "Corneal Edema"
"Emphysema", "Emphysema"
"Turner Syndrome", "Turner Syndrome"
"Hypokalemic Periodic Paralysis", "Hypokalemic Periodic Paralysis"
"Intervertebral Disc Displacement", "Intervertebral Disc Displacement"
"Papilloma, Inverted", "Papilloma, Inverted"
"Cardio-Renal Syndrome", "Cardio-Renal Syndrome"
"Nasopharyngeal Diseases", "Nasopharyngeal Diseases"
"Sarcoma, Kaposi", "Sarcoma, Kaposi"
"Candidiasis, Oral", "Candidiasis, Oral"
"Fever of Unknown Origin", "Fever of Unknown Origin"
"Multiple Endocrine Neoplasia Type 2b", "Multiple Endocrine Neoplasia Type 2b"
"Speech Sound Disorder", "Speech Sound Disorder"
"Aggressive Periodontitis", "Aggressive Periodontitis"
"Prader-Willi Syndrome", "Prader-Willi Syndrome"
"Intracranial Aneurysm", "Intracranial Aneurysm"
"Invasive Pulmonary Aspergillosis", "Invasive Pulmonary Aspergillosis"
"Rift Valley Fever", "Rift Valley Fever"
"Scrub Typhus", "Scrub Typhus"
"Glycogen Storage Disease", "Glycogen Storage Disease"
"Enterocolitis", "Enterocolitis"
"Nephrolithiasis", "Nephrolithiasis"
"Urinary Incontinence, Urge", "Urinary Incontinence, Urge"
"Anthrax", "Anthrax"
"Bowen's Disease", "Bowen's Disease"
"Hypertension, Pregnancy-Induced", "Hypertension, Pregnancy-Induced"
"Cystic Fibrosis", "Cystic Fibrosis"
"Respiratory Distress Syndrome, Adult", "Respiratory Distress Syndrome, Adult"
"Pudendal Neuralgia", "Pudendal Neuralgia"
"Neoplasm Metastasis", "Neoplasm Metastasis"
"Desmoplastic Small Round Cell Tumor", "Desmoplastic Small Round Cell Tumor"
"Ancylostomiasis", "Ancylostomiasis"
"Protein-Energy Malnutrition", "Protein-Energy Malnutrition"
"Microscopic Polyangiitis", "Microscopic Polyangiitis"
"Unverricht-Lundborg Syndrome", "Unverricht-Lundborg Syndrome"
"Breast Neoplasms, Male", "Breast Neoplasms, Male"
"Autoimmune Lymphoproliferative Syndrome", "Autoimmune Lymphoproliferative Syndrome"
"Infant Death", "Infant Death"
"Decompression Sickness", "Decompression Sickness"
"Asthma, Occupational", "Asthma, Occupational"
"Soft Tissue Infections", "Soft Tissue Infections"
"Hutchinson's Melanotic Freckle", "Hutchinson's Melanotic Freckle"
"Testicular Hydrocele", "Testicular Hydrocele"
"Aortic Arch Syndromes", "Aortic Arch Syndromes"
"Brain Hemorrhage, Traumatic", "Brain Hemorrhage, Traumatic"
"Nesidioblastosis", "Nesidioblastosis"
"Intracranial Hypotension", "Intracranial Hypotension"
"Vascular System Injuries", "Vascular System Injuries"
"Contracture", "Contracture"
"Synovial Cyst", "Synovial Cyst"
"Milk Hypersensitivity", "Milk Hypersensitivity"
"Marfan Syndrome", "Marfan Syndrome"
"Gastric Outlet Obstruction", "Gastric Outlet Obstruction"
"Dermoid Cyst", "Dermoid Cyst"
"Hyperlipoproteinemia Type IV", "Hyperlipoproteinemia Type IV"
"Epidermolysis Bullosa, Junctional", "Epidermolysis Bullosa, Junctional"
"Dandruff", "Dandruff"
"Myotonic Dystrophy", "Myotonic Dystrophy"
"Frontotemporal Lobar Degeneration", "Frontotemporal Lobar Degeneration"
"Fetal Growth Retardation", "Fetal Growth Retardation"
"Still's Disease, Adult-Onset", "Still's Disease, Adult-Onset"
"Hemosiderosis", "Hemosiderosis"
"Plague", "Plague"
"Subclavian Steal Syndrome", "Subclavian Steal Syndrome"
"Leg Ulcer", "Leg Ulcer"
"Arthritis, Rheumatoid", "Arthritis, Rheumatoid"
"Vertigo", "Vertigo"
"Recurrence", "Recurrence"
"Paralysis", "Paralysis"
"Retinal Diseases", "Retinal Diseases"
"Lacrimal Duct Obstruction", "Lacrimal Duct Obstruction"
"Gonadal Dysgenesis", "Gonadal Dysgenesis"
"Graft vs Host Disease", "Graft vs Host Disease"
"Adenocarcinoma, Scirrhous", "Adenocarcinoma, Scirrhous"
"Histiocytosis", "Histiocytosis"
"Asthenia", "Asthenia"
"Angioedema", "Angioedema"
"Body Temperature Changes", "Body Temperature Changes"
"Adenosarcoma", "Adenosarcoma"
"Carcinoma, Pancreatic Ductal", "Carcinoma, Pancreatic Ductal"
"Carcinogenesis", "Carcinogenesis"
"Embryo Loss", "Embryo Loss"
"Intestinal Perforation", "Intestinal Perforation"
"Dermatofibrosarcoma", "Dermatofibrosarcoma"
"Sex Cord-Gonadal Stromal Tumors", "Sex Cord-Gonadal Stromal Tumors"
"Orbital Cellulitis", "Orbital Cellulitis"
"Fractures, Ununited", "Fractures, Ununited"
"Prostatic Neoplasms, Castration-Resistant", "Prostatic Neoplasms, Castration-Resistant"
"Cerebral Small Vessel Diseases", "Cerebral Small Vessel Diseases"
"Syringomyelia", "Syringomyelia"
"Gastroesophageal Reflux", "Gastroesophageal Reflux"
"Shoulder Impingement Syndrome", "Shoulder Impingement Syndrome"
"Tracheal Neoplasms", "Tracheal Neoplasms"
"Stress Disorders, Traumatic, Acute", "Stress Disorders, Traumatic, Acute"
"Angiomatosis", "Angiomatosis"
"Chromosome Duplication", "Chromosome Duplication"
"Paget Disease, Extramammary", "Paget Disease, Extramammary"
"Neuromuscular Diseases", "Neuromuscular Diseases"
"Ankle Fractures", "Ankle Fractures"
"Pain, Intractable", "Pain, Intractable"
"Brachydactyly", "Brachydactyly"
"Fatty Liver", "Fatty Liver"
"Infertility, Female", "Infertility, Female"
"Humeral Fractures", "Humeral Fractures"
"Spinal Neoplasms", "Spinal Neoplasms"
"Borrelia Infections", "Borrelia Infections"
"Basal Cell Nevus Syndrome", "Basal Cell Nevus Syndrome"
"Myositis Ossificans", "Myositis Ossificans"
"Glycogen Storage Disease Type IV", "Glycogen Storage Disease Type IV"
"Meningitis, Fungal", "Meningitis, Fungal"
"Retinal Neoplasms", "Retinal Neoplasms"
"Ascariasis", "Ascariasis"
"Optic Nerve Glioma", "Optic Nerve Glioma"
"Dyspnea, Paroxysmal", "Dyspnea, Paroxysmal"
"Syncope, Vasovagal", "Syncope, Vasovagal"
"Striae Distensae", "Striae Distensae"
"Furcation Defects", "Furcation Defects"
"Brain Death", "Brain Death"
"Burns", "Burns"
"Yersinia Infections", "Yersinia Infections"
"Morton Neuroma", "Morton Neuroma"
"Peritoneal Neoplasms", "Peritoneal Neoplasms"
"Photophobia", "Photophobia"
"Ulcer", "Ulcer"
"Rare Diseases", "Rare Diseases"
"Hemangioblastoma", "Hemangioblastoma"
"Inflammation", "Inflammation"
"Strabismus", "Strabismus"
"Hydrocephalus", "Hydrocephalus"
"Fibroadenoma", "Fibroadenoma"
"Wasting Syndrome", "Wasting Syndrome"
"Leptospirosis", "Leptospirosis"
"Eye Pain", "Eye Pain"
"Coronavirus Infections", "Coronavirus Infections"
"Sarcoma, Myeloid", "Sarcoma, Myeloid"
"Pyelonephritis", "Pyelonephritis"
"Paresthesia", "Paresthesia"
"Infertility, Male", "Infertility, Male"
"Hypothalamic Diseases", "Hypothalamic Diseases"
"Phobic Disorders", "Phobic Disorders"
"Dyspareunia", "Dyspareunia"
"Chronic Kidney Disease-Mineral and Bone Disorder", "Chronic Kidney Disease-Mineral and Bone Disorder"
"Bone Resorption", "Bone Resorption"
"Multiple Pulmonary Nodules", "Multiple Pulmonary Nodules"
"Malabsorption Syndromes", "Malabsorption Syndromes"
"Vitamin B 12 Deficiency", "Vitamin B 12 Deficiency"
"POEMS Syndrome", "POEMS Syndrome"
"LEOPARD Syndrome", "LEOPARD Syndrome"
"Tinea Pedis", "Tinea Pedis"
"Mixed Tumor, Mullerian", "Mixed Tumor, Mullerian"
"Calcium Metabolism Disorders", "Calcium Metabolism Disorders"
"Malignant Hyperthermia", "Malignant Hyperthermia"
"Carcinoma, Signet Ring Cell", "Carcinoma, Signet Ring Cell"
"Eye Infections, Bacterial", "Eye Infections, Bacterial"
"Mesenchymoma", "Mesenchymoma"
"Pregnancy Complications, Infectious", "Pregnancy Complications, Infectious"
"Lymphangioma", "Lymphangioma"
"Esophagitis", "Esophagitis"
"Dental Caries", "Dental Caries"
"Patellofemoral Pain Syndrome", "Patellofemoral Pain Syndrome"
"Alcohol Abstinence", "Alcohol Abstinence"
"Chondrosarcoma", "Chondrosarcoma"
"Autonomic Nervous System Diseases", "Autonomic Nervous System Diseases"
"Urethritis", "Urethritis"
"Gray Platelet Syndrome", "Gray Platelet Syndrome"
"Carcinoma, Neuroendocrine", "Carcinoma, Neuroendocrine"
"Cryoglobulinemia", "Cryoglobulinemia"
"Silver-Russell Syndrome", "Silver-Russell Syndrome"
"Mental Retardation, X-Linked", "Mental Retardation, X-Linked"
"Anemia, Dyserythropoietic, Congenital", "Anemia, Dyserythropoietic, Congenital"
"Dermatitis, Phototoxic", "Dermatitis, Phototoxic"
"Arteritis", "Arteritis"
"Tooth Abnormalities", "Tooth Abnormalities"
"Gastritis", "Gastritis"
"Rectal Fistula", "Rectal Fistula"
"Facial Paralysis", "Facial Paralysis"
"Sciatic Neuropathy", "Sciatic Neuropathy"
"Situs Inversus", "Situs Inversus"
"Leg Injuries", "Leg Injuries"
"Biliary Atresia", "Biliary Atresia"
"Adenocarcinoma", "Adenocarcinoma"
"Melioidosis", "Melioidosis"
"Leishmaniasis", "Leishmaniasis"
"Agranulocytosis", "Agranulocytosis"
"Eyelid Diseases", "Eyelid Diseases"
"Myotonic Disorders", "Myotonic Disorders"
"Hookworm Infections", "Hookworm Infections"
"Multiple Organ Failure", "Multiple Organ Failure"
"Fetofetal Transfusion", "Fetofetal Transfusion"
"Attention Deficit and Disruptive Behavior Disorders", "Attention Deficit and Disruptive Behavior Disorders"
"Acalculous Cholecystitis", "Acalculous Cholecystitis"
"Eye Diseases, Hereditary", "Eye Diseases, Hereditary"
"Hyperkeratosis, Epidermolytic", "Hyperkeratosis, Epidermolytic"
"Hyperlipoproteinemias", "Hyperlipoproteinemias"
"Gallstones", "Gallstones"
"Tooth Abrasion", "Tooth Abrasion"
"Ossification of Posterior Longitudinal Ligament", "Ossification of Posterior Longitudinal Ligament"
"Abnormalities, Radiation-Induced", "Abnormalities, Radiation-Induced"
"Pigmentation Disorders", "Pigmentation Disorders"
"Central Nervous System Bacterial Infections", "Central Nervous System Bacterial Infections"
"Tetanus", "Tetanus"
"Femoral Fractures", "Femoral Fractures"
"Gait Disorders, Neurologic", "Gait Disorders, Neurologic"
"Purpura, Schoenlein-Henoch", "Purpura, Schoenlein-Henoch"
"Lipodystrophy", "Lipodystrophy"
"Pleural Neoplasms", "Pleural Neoplasms"
"Tularemia", "Tularemia"
"Alcoholism", "Alcoholism"
"Hyperostosis", "Hyperostosis"
"Gliosis", "Gliosis"
"Epiretinal Membrane", "Epiretinal Membrane"
"Stroke, Lacunar", "Stroke, Lacunar"
"Pityriasis Rubra Pilaris", "Pityriasis Rubra Pilaris"
"Hemorrhage", "Hemorrhage"
"Irritable Bowel Syndrome", "Irritable Bowel Syndrome"
"Synovitis", "Synovitis"
"Lymphopenia", "Lymphopenia"
"Paraphilic Disorders", "Paraphilic Disorders"
"Forearm Injuries", "Forearm Injuries"
"Multiple Endocrine Neoplasia Type 2a", "Multiple Endocrine Neoplasia Type 2a"
"Craniofacial Dysostosis", "Craniofacial Dysostosis"
"Abortion, Missed", "Abortion, Missed"
"Coronary Vessel Anomalies", "Coronary Vessel Anomalies"
"Prosthesis-Related Infections", "Prosthesis-Related Infections"
"Sjogren-Larsson Syndrome", "Sjogren-Larsson Syndrome"
"Lichen Sclerosus et Atrophicus", "Lichen Sclerosus et Atrophicus"
"Diverticulum, Colon", "Diverticulum, Colon"
"Dry Socket", "Dry Socket"
"Tachycardia, Sinus", "Tachycardia, Sinus"
"Status Epilepticus", "Status Epilepticus"
"Urinary Retention", "Urinary Retention"
"Bile Duct Diseases", "Bile Duct Diseases"
"Abscess", "Abscess"
"Delirium", "Delirium"
"Mucopolysaccharidosis VI", "Mucopolysaccharidosis VI"
"Transient Tachypnea of the Newborn", "Transient Tachypnea of the Newborn"
"Chancre", "Chancre"
"Calcinosis", "Calcinosis"
"Enterocolitis, Necrotizing", "Enterocolitis, Necrotizing"
"Trigeminal Autonomic Cephalalgias", "Trigeminal Autonomic Cephalalgias"
"Pure Autonomic Failure", "Pure Autonomic Failure"
"Occupational Diseases", "Occupational Diseases"
"Arteriovenous Malformations", "Arteriovenous Malformations"
"Tooth, Supernumerary", "Tooth, Supernumerary"
"Spinal Cord Injuries", "Spinal Cord Injuries"
"Child Behavior Disorders", "Child Behavior Disorders"
"Fasciitis", "Fasciitis"
"Sacroiliitis", "Sacroiliitis"
"Protein Deficiency", "Protein Deficiency"
"Intertrigo", "Intertrigo"
"Pancreatic Diseases", "Pancreatic Diseases"
"Hepatitis, Viral, Human", "Hepatitis, Viral, Human"
"Genital Diseases, Female", "Genital Diseases, Female"
"Pelvic Infection", "Pelvic Infection"
"Neuroectodermal Tumors, Primitive, Peripheral", "Neuroectodermal Tumors, Primitive, Peripheral"
"Huntington Disease", "Huntington Disease"
"Impetigo", "Impetigo"
"Cholelithiasis", "Cholelithiasis"
"Teratoma", "Teratoma"
"Myofascial Pain Syndromes", "Myofascial Pain Syndromes"
"Rhabdoid Tumor", "Rhabdoid Tumor"
"Abortion, Incomplete", "Abortion, Incomplete"
"Myelitis, Transverse", "Myelitis, Transverse"
"Sclerosis", "Sclerosis"
"Bronchial Diseases", "Bronchial Diseases"
"Septo-Optic Dysplasia", "Septo-Optic Dysplasia"
"Condylomata Acuminata", "Condylomata Acuminata"
"Paratuberculosis", "Paratuberculosis"
"Orbital Neoplasms", "Orbital Neoplasms"
"Listeriosis", "Listeriosis"
"Leukodystrophy, Metachromatic", "Leukodystrophy, Metachromatic"
"Leukomalacia, Periventricular", "Leukomalacia, Periventricular"
"Tooth Erosion", "Tooth Erosion"
"Gingivitis, Necrotizing Ulcerative", "Gingivitis, Necrotizing Ulcerative"
"Triple Negative Breast Neoplasms", "Triple Negative Breast Neoplasms"
"Iridocyclitis", "Iridocyclitis"
"Gastric Fistula", "Gastric Fistula"
"Cystinosis", "Cystinosis"
"Pyruvate Carboxylase Deficiency Disease", "Pyruvate Carboxylase Deficiency Disease"
"Azotemia", "Azotemia"
"Auditory Perceptual Disorders", "Auditory Perceptual Disorders"
"Bardet-Biedl Syndrome", "Bardet-Biedl Syndrome"
"Asthma, Exercise-Induced", "Asthma, Exercise-Induced"
"Myopathies, Nemaline", "Myopathies, Nemaline"
"Pharyngeal Neoplasms", "Pharyngeal Neoplasms"
"Hemangioma, Cavernous, Central Nervous System", "Hemangioma, Cavernous, Central Nervous System"
"Long QT Syndrome", "Long QT Syndrome"
"Graves Disease", "Graves Disease"
"Convalescence", "Convalescence"
"Periventricular Nodular Heterotopia", "Periventricular Nodular Heterotopia"
"Diurnal Enuresis", "Diurnal Enuresis"
"Accessory Nerve Injuries", "Accessory Nerve Injuries"
"Alkalosis", "Alkalosis"
"Infectious Mononucleosis", "Infectious Mononucleosis"
"Abruptio Placentae", "Abruptio Placentae"
"Stomatognathic System Abnormalities", "Stomatognathic System Abnormalities"
"Fraser Syndrome", "Fraser Syndrome"
"Rett Syndrome", "Rett Syndrome"
"Spinal Diseases", "Spinal Diseases"
"Beriberi", "Beriberi"
"Bursitis", "Bursitis"
"Bell Palsy", "Bell Palsy"
"Meningioma", "Meningioma"
"Lymphoma, T-Cell, Cutaneous", "Lymphoma, T-Cell, Cutaneous"
"Mineralocorticoid Excess Syndrome, Apparent", "Mineralocorticoid Excess Syndrome, Apparent"
